CreditScore,Age,Tenure,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Total_Products_More Than 2 Products,Total_Products_One product,Total_Products_Two Products,Account_Balance_More Than zero Balance,Account_Balance_Zero Balance,label
613,3.912023005428146,5,1,0,12493.61,0,1,0,1,0,0,0,1,1,0,0
581,3.4339872044851463,6,1,0,188377.21,0,0,1,1,0,0,0,1,0,1,0
850,3.6375861597263857,7,0,0,43801.27,0,1,0,0,1,0,0,1,1,0,0
674,3.58351893845611,6,1,0,182156.86,0,1,0,1,0,0,1,0,1,0,0
699,3.6109179126442243,10,0,0,83263.04,1,0,0,0,1,0,0,1,0,1,0
705,3.871201010907891,1,1,1,99475.95,0,1,0,1,0,0,0,1,1,0,1
653,3.6375861597263857,9,1,0,118383.18,0,0,1,1,0,0,1,0,1,0,0
850,3.6109179126442243,4,1,0,197266.58,1,0,0,0,1,0,1,0,1,0,0
655,4.356708826689592,2,0,1,188435.38,0,0,1,1,0,0,0,1,0,1,0
684,3.713572066704308,2,0,0,120284.67,0,0,1,0,1,0,0,1,1,0,0
626,3.4965075614664802,8,1,0,138504.28,1,0,0,0,1,0,0,1,0,1,0
739,3.295836866004329,8,1,1,106969.98,0,0,1,1,0,0,1,0,1,0,0
707,3.6109179126442243,1,0,1,6035.51,1,0,0,0,1,0,0,1,0,1,0
556,3.7376696182833684,0,0,1,125435.47,0,1,0,0,1,0,0,1,1,0,1
676,3.6375861597263857,8,1,1,133692.88,1,0,0,0,1,0,0,1,0,1,0
775,4.248495242049359,6,1,1,74532.02,0,1,0,0,1,0,0,1,1,0,0
562,3.8066624897703196,6,1,0,46864.0,1,0,0,0,1,0,1,0,1,0,0
429,3.6635616461296463,6,1,0,74870.99,1,0,0,1,0,0,1,0,1,0,0
789,3.4965075614664802,8,1,0,4389.4,0,1,0,0,1,0,1,0,1,0,0
484,3.912023005428146,2,0,0,48170.57,1,0,0,1,0,0,0,1,1,0,0
567,3.6888794541139363,4,0,0,91973.63,0,0,1,0,1,0,1,0,1,0,0
584,3.5553480614894135,9,1,0,192381.21,1,0,0,0,1,0,0,1,0,1,0
648,3.332204510175204,8,1,1,146851.73,0,1,0,1,0,0,1,0,1,0,0
436,3.8066624897703196,3,1,1,183540.22,0,1,0,0,1,0,0,1,1,0,1
670,3.4339872044851463,2,1,1,181893.31,1,0,0,1,0,0,1,0,1,0,1
706,3.5263605246161616,8,1,1,37479.97,1,0,0,0,1,0,0,1,0,1,0
603,3.828641396489095,2,1,1,59563.49,1,0,0,0,1,0,0,1,0,1,0
768,3.258096538021482,5,1,1,70454.79,1,0,0,1,0,0,1,0,1,0,1
625,3.9318256327243257,7,1,0,38867.46,1,0,0,1,0,0,1,0,1,0,1
790,3.258096538021482,5,1,0,20510.79,1,0,0,0,1,0,1,0,0,1,0
630,3.970291913552122,5,0,1,114110.97,1,0,0,0,1,0,1,0,1,0,0
563,3.5263605246161616,6,1,1,152417.79,1,0,0,1,0,0,1,0,1,0,0
813,3.4011973816621555,1,0,1,85808.22,0,1,0,0,1,0,1,0,1,0,0
763,4.204692619390966,9,0,1,87236.4,0,0,1,0,1,0,1,0,1,0,0
743,3.58351893845611,8,1,1,33693.78,0,0,1,1,0,0,1,0,1,0,0
721,4.04305126783455,1,1,1,195940.96,0,0,1,0,1,0,1,0,0,1,0
618,3.4657359027997265,5,0,1,154843.4,0,0,1,0,1,0,1,0,1,0,0
614,3.784189633918261,6,0,1,104930.46,1,0,0,0,1,0,0,1,0,1,0
697,3.4339872044851463,3,0,1,123825.83,0,1,0,0,1,0,0,1,1,0,0
543,4.2626798770413155,1,1,1,25650.04,1,0,0,1,0,0,1,0,1,0,0
841,3.713572066704308,1,0,1,193093.77,0,0,1,0,1,0,0,1,0,1,0
780,4.330733340286331,10,0,1,64872.33,1,0,0,0,1,0,1,0,1,0,0
681,3.4011973816621555,2,1,1,180593.45,0,0,1,0,1,0,1,0,1,0,0
603,3.4339872044851463,4,0,1,9607.1,1,0,0,0,1,0,0,1,0,1,0
506,4.04305126783455,6,0,1,194421.12,1,0,0,1,0,0,0,1,0,1,1
760,3.5263605246161616,2,1,0,164162.44,1,0,0,0,1,0,0,1,0,1,0
678,3.6888794541139363,1,1,1,187343.4,1,0,0,0,1,0,0,1,0,1,0
774,3.6888794541139363,9,1,0,191608.97,1,0,0,0,1,0,0,1,1,0,0
791,3.4339872044851463,1,0,0,96546.55,0,1,0,0,1,0,1,0,1,0,0
754,4.174387269895637,1,1,1,121529.59,0,1,0,0,1,0,1,0,1,0,1
592,3.4339872044851463,7,1,0,86079.67,0,1,0,0,1,0,1,0,1,0,0
680,3.784189633918261,3,1,0,86935.08,1,0,0,0,1,0,0,1,0,1,0
639,3.5553480614894135,10,1,0,59093.39,0,1,0,0,1,0,0,1,1,0,0
649,3.58351893845611,6,0,0,19825.09,0,0,1,1,0,0,1,0,1,0,0
850,3.4011973816621555,6,1,1,188809.23,1,0,0,0,1,0,1,0,1,0,0
627,3.2188758248682006,4,1,1,194313.93,0,0,1,1,0,0,1,0,0,1,0
606,3.4339872044851463,10,1,0,195209.4,1,0,0,0,1,0,0,1,0,1,0
761,3.58351893845611,9,1,1,81062.93,1,0,0,0,1,0,1,0,1,0,0
769,4.0943445622221,9,1,0,192831.67,0,1,0,0,1,0,1,0,1,0,1
670,3.5553480614894135,2,0,1,198802.9,0,1,0,1,0,0,1,0,1,0,0
630,3.044522437723423,1,1,1,133102.3,0,0,1,1,0,0,1,0,1,0,0
769,3.5263605246161616,7,1,1,71379.92,0,1,0,1,0,0,1,0,1,0,1
563,3.258096538021482,7,0,0,6139.74,0,0,1,0,1,0,0,1,0,1,0
652,4.060443010546419,6,0,1,170025.43,0,0,1,0,1,0,0,1,0,1,0
772,3.871201010907891,6,1,0,184564.67,0,1,0,1,0,0,1,0,1,0,1
740,3.58351893845611,4,0,0,94554.74,0,1,0,1,0,0,1,0,1,0,1
687,4.276666119016055,4,1,1,50267.69,0,0,1,1,0,0,0,1,0,1,0
439,3.9512437185814275,3,1,0,198874.52,0,0,1,0,1,1,0,0,1,0,1
676,2.995732273553991,1,0,0,68621.98,1,0,0,0,1,0,1,0,1,0,0
506,3.713572066704308,3,1,0,4035.46,0,1,0,1,0,0,1,0,1,0,0
612,3.7376696182833684,10,0,0,149682.78,1,0,0,1,0,0,1,0,1,0,0
746,3.4011973816621555,1,0,0,11710.4,0,0,1,0,1,0,1,0,1,0,1
664,3.713572066704308,5,1,1,152054.33,1,0,0,1,0,0,1,0,0,1,0
686,3.713572066704308,7,0,1,194913.86,0,0,1,0,1,0,1,0,1,0,0
839,3.9318256327243257,3,1,1,69101.23,1,0,0,1,0,0,1,0,0,1,1
630,4.204692619390966,5,1,1,27330.27,1,0,0,0,1,0,0,1,0,1,0
561,3.5553480614894135,5,1,0,59981.62,1,0,0,1,0,0,0,1,0,1,0
680,3.5263605246161616,9,1,1,95686.6,1,0,0,0,1,0,0,1,0,1,0
710,3.332204510175204,6,1,0,48426.98,0,0,1,1,0,0,1,0,0,1,0
698,3.295836866004329,6,0,0,27654.44,0,0,1,0,1,0,0,1,1,0,0
651,3.6375861597263857,2,1,0,67029.82,0,0,1,0,1,1,0,0,0,1,1
713,3.58351893845611,8,1,1,143265.65,1,0,0,0,1,0,1,0,1,0,0
549,3.9512437185814275,1,0,1,8636.05,1,0,0,1,0,0,1,0,0,1,1
719,3.4965075614664802,7,1,0,20016.59,0,0,1,1,0,0,0,1,0,1,0
565,3.4339872044851463,2,1,1,4441.54,0,1,0,0,1,0,0,1,1,0,0
578,3.5263605246161616,4,1,1,74858.3,1,0,0,0,1,0,1,0,1,0,0
724,3.58351893845611,1,1,0,52462.25,0,0,1,0,1,0,0,1,0,1,0
408,4.430816798843313,8,0,0,188484.52,1,0,0,1,0,0,1,0,1,0,1
758,4.02535169073515,1,1,1,10643.38,0,0,1,0,1,0,0,1,0,1,0
674,3.091042453358316,3,1,1,173940.59,1,0,0,0,1,0,1,0,0,1,0
773,3.2188758248682006,1,0,1,11723.57,1,0,0,0,1,0,0,1,1,0,0
437,3.7612001156935624,6,1,0,148330.97,1,0,0,1,0,0,1,0,0,1,1
560,4.04305126783455,0,0,1,116781.71,1,0,0,0,1,0,0,1,0,1,0
603,3.1780538303479458,3,1,1,198826.03,1,0,0,1,0,0,1,0,0,1,1
840,3.7612001156935624,7,1,0,90908.95,1,0,0,1,0,0,0,1,0,1,0
700,3.258096538021482,2,0,0,50051.42,1,0,0,1,0,0,0,1,0,1,0
773,4.1588830833596715,2,0,1,186172.85,1,0,0,0,1,0,1,0,1,0,0
684,3.6888794541139363,2,1,1,115468.84,0,0,1,0,1,0,1,0,1,0,1
701,3.784189633918261,7,1,0,23425.78,1,0,0,0,1,0,0,1,0,1,0
743,3.5263605246161616,1,1,1,108543.21,0,1,0,1,0,0,1,0,1,0,0
575,3.713572066704308,2,0,0,126307.25,0,0,1,0,1,0,1,0,1,0,0
804,3.2188758248682006,7,1,0,128276.95,1,0,0,0,1,0,1,0,1,0,0
730,3.7376696182833684,4,0,1,85982.47,0,0,1,0,1,0,0,1,0,1,0
648,3.58351893845611,8,1,1,130041.45,0,0,1,0,1,0,0,1,1,0,0
755,3.4339872044851463,5,0,1,194660.78,1,0,0,0,1,0,0,1,0,1,0
613,3.4011973816621555,5,1,0,170638.98,0,1,0,1,0,0,0,1,1,0,0
730,3.091042453358316,9,1,1,145792.01,1,0,0,1,0,0,1,0,1,0,0
679,3.6635616461296463,5,1,1,100060.54,0,0,1,0,1,0,0,1,0,1,0
583,3.367295829986474,10,1,1,111285.85,1,0,0,1,0,0,0,1,0,1,0
746,3.8501476017100584,8,1,1,62086.62,1,0,0,0,1,0,1,0,1,0,0
650,3.8066624897703196,9,1,0,150835.21,0,1,0,1,0,1,0,0,1,0,1
794,3.6109179126442243,9,1,0,68008.85,0,0,1,1,0,0,0,1,0,1,0
600,3.8918202981106265,7,1,0,91347.76,1,0,0,0,1,0,1,0,1,0,0
646,3.912023005428146,5,1,1,142208.5,0,0,1,1,0,0,0,1,1,0,1
760,3.4657359027997265,7,1,1,105969.05,1,0,0,1,0,0,0,1,0,1,0
748,3.8918202981106265,7,0,0,163550.58,1,0,0,1,0,0,1,0,1,0,1
755,3.1354942159291497,5,1,1,62851.6,1,0,0,0,1,0,0,1,1,0,0
756,3.6375861597263857,6,1,0,169763.89,0,0,1,0,1,0,1,0,1,0,1
776,3.4011973816621555,6,0,1,63908.86,0,0,1,0,1,0,0,1,0,1,0
640,3.4965075614664802,7,1,0,25722.28,1,0,0,0,1,0,1,0,1,0,1
635,3.871201010907891,8,1,1,43250.3,1,0,0,1,0,0,0,1,1,0,0
848,3.4339872044851463,4,1,0,193132.98,0,1,0,0,1,0,0,1,1,0,0
509,3.4339872044851463,3,1,0,15360.91,1,0,0,0,1,0,0,1,0,1,0
605,3.332204510175204,6,0,0,159508.52,1,0,0,1,0,0,0,1,0,1,0
555,3.9318256327243257,5,1,0,189122.89,1,0,0,0,1,1,0,0,0,1,1
540,3.6635616461296463,2,1,0,81995.92,0,0,1,0,1,0,0,1,0,1,0
682,3.9889840465642745,0,1,1,54132.93,0,0,1,1,0,0,0,1,1,0,0
602,3.7376696182833684,10,0,0,169921.11,1,0,0,1,0,0,0,1,0,1,1
832,4.110873864173311,2,0,1,127804.66,1,0,0,0,1,0,1,0,0,1,1
797,3.367295829986474,1,0,1,149991.32,1,0,0,0,1,0,1,0,0,1,0
676,3.332204510175204,1,1,1,128461.29,0,1,0,0,1,0,0,1,1,0,0
710,3.1780538303479458,7,1,0,173276.62,0,1,0,1,0,0,0,1,1,0,0
529,3.091042453358316,5,1,0,151169.83,1,0,0,0,1,0,1,0,0,1,0
520,3.4011973816621555,3,1,1,898.51,1,0,0,0,1,0,0,1,1,0,0
743,3.2188758248682006,6,1,0,129740.11,0,0,1,0,1,0,0,1,0,1,0
666,3.713572066704308,10,1,0,50908.48,1,0,0,1,0,0,1,0,1,0,0
715,3.4657359027997265,3,1,0,114149.8,0,1,0,1,0,0,0,1,1,0,0
668,3.4657359027997265,2,1,1,40652.33,1,0,0,1,0,0,0,1,0,1,0
672,3.5263605246161616,1,1,1,168753.34,1,0,0,1,0,0,0,1,1,0,0
632,3.871201010907891,6,1,0,64345.61,0,1,0,0,1,0,1,0,1,0,1
689,3.332204510175204,3,1,1,192449.02,0,0,1,1,0,0,0,1,0,1,0
845,3.4965075614664802,8,1,0,150664.97,1,0,0,0,1,0,1,0,1,0,0
565,3.4657359027997265,9,1,0,143287.58,0,1,0,1,0,0,1,0,1,0,0
700,4.07753744390572,5,1,0,142977.05,0,1,0,1,0,0,1,0,1,0,1
637,3.713572066704308,2,1,0,140298.24,0,1,0,0,1,0,0,1,1,0,0
719,3.871201010907891,5,0,0,78563.66,0,0,1,1,0,0,0,1,0,1,0
662,3.713572066704308,4,1,0,126551.48,1,0,0,1,0,0,0,1,0,1,0
663,3.4965075614664802,2,1,0,153295.0,1,0,0,1,0,0,0,1,0,1,0
684,4.07753744390572,9,0,1,15807.07,0,1,0,0,1,0,1,0,1,0,0
719,3.6888794541139363,4,1,1,176091.31,0,0,1,0,1,0,1,0,1,0,0
727,2.8903717578961645,4,1,1,46941.41,1,0,0,0,1,0,1,0,1,0,0
512,3.58351893845611,4,0,0,38629.3,1,0,0,0,1,0,0,1,1,0,1
601,3.7612001156935624,8,0,1,110916.15,1,0,0,1,0,1,0,0,0,1,1
633,3.58351893845611,6,0,0,125961.48,1,0,0,1,0,0,1,0,1,0,0
615,3.7612001156935624,3,1,1,150048.37,0,1,0,0,1,0,1,0,1,0,0
678,3.4657359027997265,9,1,1,148210.64,1,0,0,1,0,0,1,0,0,1,0
697,3.7376696182833684,10,1,0,61312.15,1,0,0,1,0,0,0,1,0,1,0
696,3.9512437185814275,6,1,0,27445.4,1,0,0,0,1,0,1,0,1,0,1
484,3.4657359027997265,3,1,1,139390.99,1,0,0,1,0,0,0,1,0,1,0
744,3.58351893845611,10,1,1,182867.84,1,0,0,0,1,0,0,1,0,1,0
739,2.995732273553991,4,0,1,150245.81,1,0,0,1,0,0,1,0,1,0,0
521,3.8918202981106265,2,1,1,182765.14,0,1,0,1,0,0,1,0,1,0,0
647,3.713572066704308,4,1,1,101617.64,1,0,0,0,1,0,1,0,1,0,1
591,3.8066624897703196,5,1,1,155492.87,1,0,0,0,1,0,0,1,0,1,0
721,3.713572066704308,7,0,1,61018.85,1,0,0,0,1,0,0,1,0,1,0
570,3.828641396489095,3,0,0,820.46,1,0,0,1,0,0,0,1,0,1,0
850,3.332204510175204,1,0,1,74780.13,1,0,0,1,0,0,1,0,1,0,0
650,3.4011973816621555,6,0,0,67997.13,0,0,1,1,0,0,1,0,0,1,1
621,3.295836866004329,4,1,0,21254.06,1,0,0,0,1,0,1,0,1,0,0
592,3.295836866004329,4,1,1,183569.25,1,0,0,1,0,0,0,1,0,1,0
713,3.871201010907891,1,0,0,157381.14,0,0,1,1,0,0,1,0,1,0,1
453,3.7376696182833684,5,1,0,83008.49,0,0,1,1,0,1,0,0,0,1,1
699,3.4011973816621555,9,1,1,108162.13,1,0,0,0,1,0,1,0,0,1,0
605,3.871201010907891,6,1,1,40062.99,0,0,1,1,0,0,0,1,0,1,0
763,3.7376696182833684,6,1,0,33462.94,0,1,0,0,1,0,1,0,1,0,1
718,3.4339872044851463,1,0,1,17128.64,1,0,0,1,0,0,1,0,1,0,0
464,3.828641396489095,6,1,0,182944.47,1,0,0,0,1,0,1,0,1,0,0
453,3.367295829986474,6,0,0,198376.02,1,0,0,0,1,0,1,0,0,1,1
705,3.8918202981106265,7,1,0,63405.2,1,0,0,1,0,0,1,0,0,1,1
628,3.4657359027997265,9,1,1,16402.11,1,0,0,0,1,0,0,1,1,0,0
551,3.871201010907891,5,0,0,94978.1,0,0,1,1,0,0,1,0,1,0,0
652,4.2626798770413155,4,1,1,120107.1,0,0,1,0,1,0,1,0,0,1,0
612,3.6635616461296463,5,1,1,59601.15,0,0,1,0,1,0,1,0,1,0,0
656,2.8903717578961645,10,0,1,127014.32,1,0,0,0,1,0,1,0,1,0,0
635,3.6375861597263857,1,1,0,90605.05,0,0,1,1,0,0,0,1,0,1,0
737,3.6375861597263857,6,1,0,198516.2,0,0,1,0,1,0,0,1,1,0,0
714,3.367295829986474,4,1,1,37605.9,0,0,1,0,1,0,0,1,0,1,0
631,3.5263605246161616,6,0,1,128247.03,0,1,0,1,0,0,0,1,1,0,0
624,3.295836866004329,7,1,1,167387.36,0,1,0,1,0,0,1,0,1,0,0
732,3.7376696182833684,9,1,1,65323.11,0,1,0,0,1,0,0,1,1,0,0
802,3.367295829986474,9,1,1,134459.12,1,0,0,0,1,0,1,0,1,0,0
527,3.4339872044851463,4,1,0,169361.89,1,0,0,0,1,0,1,0,0,1,0
647,3.6109179126442243,3,1,1,149517.71,0,1,0,0,1,0,1,0,1,0,1
451,3.1354942159291497,9,0,1,48021.71,0,0,1,1,0,0,0,1,0,1,0
764,3.784189633918261,1,1,1,11467.38,1,0,0,1,0,0,0,1,0,1,0
559,3.7376696182833684,7,1,1,190040.29,1,0,0,1,0,0,0,1,0,1,0
428,3.6888794541139363,3,1,0,72876.43,0,1,0,1,0,0,0,1,1,0,1
547,3.4339872044851463,9,0,0,99294.22,0,0,1,1,0,0,0,1,0,1,0
850,3.5263605246161616,2,1,1,115767.93,1,0,0,0,1,0,1,0,1,0,0
710,4.127134385045092,9,1,0,48571.14,0,1,0,1,0,0,1,0,1,0,1
726,3.6109179126442243,2,1,0,34743.98,1,0,0,0,1,0,0,1,1,0,0
447,3.784189633918261,5,1,1,75408.24,1,0,0,1,0,0,1,0,1,0,0
671,3.8066624897703196,6,1,1,108872.45,0,1,0,0,1,0,1,0,1,0,1
606,3.58351893845611,1,1,1,192387.51,1,0,0,0,1,0,1,0,1,0,1
615,3.1354942159291497,4,1,0,196476.19,1,0,0,1,0,0,0,1,0,1,0
751,3.784189633918261,10,1,0,170634.49,1,0,0,1,0,0,0,1,0,1,0
714,3.044522437723423,6,0,0,27330.59,0,1,0,0,1,0,0,1,1,0,0
731,3.6109179126442243,1,1,1,180712.52,0,0,1,1,0,0,1,0,1,0,0
564,3.5553480614894135,4,1,0,158937.55,1,0,0,0,1,0,1,0,0,1,0
537,3.970291913552122,3,1,1,91406.62,1,0,0,1,0,0,1,0,0,1,0
506,3.713572066704308,1,1,0,31766.3,1,0,0,1,0,0,0,1,0,1,0
664,3.828641396489095,2,1,1,177423.02,1,0,0,0,1,0,1,0,0,1,1
508,3.7612001156935624,9,1,0,103726.71,1,0,0,1,0,0,1,0,0,1,0
577,4.07753744390572,7,0,1,191070.01,0,1,0,1,0,0,1,0,1,0,0
730,3.2188758248682006,5,1,1,56307.51,0,0,1,0,1,0,1,0,1,0,0
600,3.258096538021482,6,1,0,82547.01,1,0,0,1,0,0,1,0,1,0,0
645,3.784189633918261,8,1,0,149756.71,0,0,1,0,1,0,0,1,1,0,1
807,3.8501476017100584,1,1,1,65636.92,0,1,0,0,1,0,1,0,1,0,0
633,3.6888794541139363,5,1,1,117279.49,0,1,0,0,1,0,0,1,1,0,0
489,3.5263605246161616,5,0,0,43540.59,1,0,0,0,1,0,1,0,0,1,0
812,3.5263605246161616,5,1,1,166038.27,1,0,0,0,1,0,1,0,1,0,0
848,3.091042453358316,7,1,1,185510.34,0,0,1,0,1,0,1,0,1,0,0
512,3.713572066704308,7,0,1,37439.9,0,1,0,0,1,0,1,0,1,0,1
447,3.4657359027997265,10,1,1,151815.76,1,0,0,1,0,0,1,0,0,1,0
771,2.8903717578961645,1,0,0,41542.95,0,0,1,0,1,0,0,1,0,1,0
627,3.871201010907891,1,1,0,78899.22,0,0,1,0,1,0,1,0,1,0,0
608,3.871201010907891,7,1,0,125762.95,0,0,1,0,1,0,1,0,1,0,0
670,3.6375861597263857,10,0,0,144275.39,1,0,0,0,1,0,1,0,1,0,0
636,3.4339872044851463,9,1,1,74641.9,0,1,0,1,0,0,0,1,1,0,0
614,3.4657359027997265,7,1,1,51117.06,0,1,0,0,1,0,0,1,1,0,0
654,3.367295829986474,7,1,1,149184.15,1,0,0,0,1,0,0,1,0,1,0
625,3.6888794541139363,7,0,1,177397.49,1,0,0,1,0,0,1,0,1,0,0
350,3.6888794541139363,0,1,1,172321.21,1,0,0,1,0,0,1,0,1,0,1
662,3.58351893845611,4,1,0,138871.12,1,0,0,1,0,0,0,1,1,0,1
654,3.8501476017100584,10,1,0,170481.98,1,0,0,0,1,0,0,1,0,1,0
625,3.8066624897703196,7,0,0,124607.7,1,0,0,0,1,0,1,0,1,0,0
686,3.6375861597263857,6,1,1,97825.23,1,0,0,0,1,0,1,0,1,0,0
573,3.5553480614894135,9,1,1,119924.8,0,1,0,0,1,0,0,1,1,0,0
754,3.871201010907891,7,1,0,93550.53,0,1,0,1,0,0,1,0,1,0,1
532,3.7376696182833684,1,1,0,100982.93,1,0,0,0,1,0,1,0,1,0,1
604,3.8501476017100584,8,0,0,9308.1,1,0,0,1,0,1,0,0,1,0,1
602,3.5263605246161616,5,1,1,77414.45,1,0,0,0,1,0,0,1,0,1,0
512,3.6109179126442243,1,0,1,156105.03,1,0,0,1,0,0,0,1,0,1,0
590,3.713572066704308,1,1,0,24499.97,1,0,0,0,1,0,1,0,1,0,0
635,3.713572066704308,4,1,0,193746.55,1,0,0,0,1,0,0,1,1,0,0
579,3.258096538021482,10,1,1,18458.2,1,0,0,1,0,0,1,0,1,0,0
643,3.58351893845611,0,0,0,55835.66,1,0,0,0,1,0,1,0,1,0,0
689,3.6888794541139363,8,1,0,49656.24,1,0,0,0,1,0,1,0,1,0,0
753,3.7612001156935624,5,1,0,109881.71,1,0,0,1,0,0,0,1,0,1,0
432,3.7376696182833684,9,1,0,110265.24,1,0,0,0,1,0,1,0,1,0,1
797,3.4339872044851463,9,1,1,24748.89,1,0,0,0,1,0,0,1,0,1,0
777,3.58351893845611,7,1,0,106472.34,1,0,0,0,1,0,1,0,0,1,0
653,4.007333185232471,2,0,1,62347.71,0,0,1,0,1,0,1,0,1,0,0
598,3.6375861597263857,6,0,0,173783.38,0,0,1,1,0,0,0,1,0,1,0
593,3.4965075614664802,0,1,0,199478.05,1,0,0,1,0,0,1,0,1,0,0
850,3.332204510175204,9,1,1,164864.67,1,0,0,1,0,0,0,1,0,1,0
747,3.6109179126442243,9,1,0,85470.45,0,1,0,0,1,1,0,0,1,0,1
654,3.58351893845611,2,1,1,146652.11,0,0,1,1,0,0,0,1,0,1,0
716,3.091042453358316,8,1,1,92606.98,1,0,0,1,0,0,0,1,0,1,0
435,3.9889840465642745,3,1,0,156910.46,1,0,0,0,1,0,1,0,0,1,1
586,3.4657359027997265,1,0,0,31635.99,1,0,0,0,1,0,0,1,0,1,0
662,3.6635616461296463,5,1,0,61636.22,1,0,0,1,0,0,0,1,1,0,0
750,3.6109179126442243,2,0,0,88333.74,0,0,1,1,0,0,1,0,1,0,0
658,3.4339872044851463,7,1,0,102153.75,1,0,0,1,0,0,1,0,1,0,0
759,3.4339872044851463,8,1,1,99086.74,0,0,1,0,1,0,0,1,0,1,0
613,3.5263605246161616,5,1,0,44510.26,1,0,0,0,1,0,1,0,1,0,0
632,3.7612001156935624,2,1,0,24275.32,1,0,0,0,1,0,1,0,1,0,0
585,4.02535169073515,1,1,0,186476.91,0,0,1,1,0,0,1,0,1,0,1
652,3.295836866004329,2,0,1,146007.7,0,1,0,0,1,0,0,1,1,0,0
784,3.5553480614894135,3,0,0,81483.64,0,0,1,0,1,0,0,1,0,1,0
570,3.912023005428146,5,1,0,177805.44,0,1,0,1,0,0,1,0,1,0,1
655,3.295836866004329,2,1,0,49480.66,1,0,0,0,1,0,1,0,1,0,0
654,3.9889840465642745,5,0,1,47139.06,0,0,1,1,0,0,0,1,0,1,0
567,3.7612001156935624,2,0,0,174606.35,0,0,1,0,1,0,0,1,1,0,0
684,3.258096538021482,5,0,0,106095.82,1,0,0,1,0,0,1,0,1,0,0
640,4.219507705176107,9,1,1,199493.38,1,0,0,0,1,0,0,1,0,1,0
544,3.8066624897703196,6,0,1,151401.33,1,0,0,1,0,0,0,1,0,1,0
760,3.367295829986474,5,0,1,86334.64,0,1,0,0,1,0,0,1,1,0,0
443,3.784189633918261,2,1,0,159165.7,1,0,0,0,1,0,1,0,0,1,0
619,3.7612001156935624,1,1,1,113410.49,1,0,0,0,1,0,1,0,1,0,0
744,3.7612001156935624,10,0,1,24234.11,1,0,0,1,0,0,1,0,1,0,0
687,3.5553480614894135,8,1,0,10334.05,1,0,0,0,1,0,0,1,0,1,0
537,3.6375861597263857,6,0,1,147797.54,0,0,1,1,0,0,1,0,1,0,0
635,3.6109179126442243,5,1,0,95611.74,0,1,0,0,1,0,1,0,1,0,1
621,3.4965075614664802,4,1,1,40299.23,0,0,1,0,1,0,0,1,0,1,0
593,3.4657359027997265,3,1,1,151978.36,1,0,0,1,0,0,0,1,0,1,0
500,3.8066624897703196,2,1,1,126145.08,1,0,0,0,1,0,1,0,1,0,0
487,3.58351893845611,1,1,0,194073.33,0,0,1,1,0,0,1,0,1,0,0
661,3.5553480614894135,9,1,0,83949.68,1,0,0,0,1,0,1,0,1,0,0
597,3.1780538303479458,1,1,0,60420.07,1,0,0,1,0,0,1,0,1,0,0
640,4.007333185232471,10,1,0,978.66,1,0,0,0,1,0,1,0,1,0,0
589,3.912023005428146,4,0,1,182076.97,1,0,0,1,0,0,0,1,0,1,0
600,3.4657359027997265,7,1,0,132973.21,1,0,0,1,0,0,1,0,1,0,0
692,3.970291913552122,7,0,0,119817.19,0,1,0,0,1,0,0,1,1,0,0
850,3.332204510175204,4,1,0,60708.72,0,1,0,0,1,0,1,0,1,0,1
696,3.4657359027997265,8,1,1,115916.55,0,1,0,0,1,0,1,0,1,0,0
700,3.828641396489095,5,1,0,98273.01,1,0,0,0,1,0,1,0,1,0,1
572,3.6635616461296463,4,1,0,49373.97,0,1,0,0,1,0,1,0,1,0,1
642,3.258096538021482,8,1,1,184399.76,0,0,1,0,1,0,1,0,1,0,0
809,3.58351893845611,9,0,1,109135.11,1,0,0,0,1,0,0,1,1,0,0
655,3.295836866004329,10,1,0,51620.94,1,0,0,0,1,0,0,1,0,1,0
432,3.6375861597263857,2,1,1,71856.3,0,1,0,0,1,0,0,1,1,0,0
552,3.6635616461296463,2,0,1,149384.43,0,1,0,0,1,0,1,0,1,0,0
850,4.394449154672439,5,1,1,44827.47,1,0,0,0,1,0,0,1,0,1,0
697,3.4657359027997265,7,1,0,116442.42,1,0,0,0,1,1,0,0,1,0,1
754,3.295836866004329,7,1,0,144134.64,1,0,0,1,0,0,0,1,0,1,0
667,3.7376696182833684,9,0,1,58137.42,1,0,0,0,1,0,0,1,0,1,0
644,3.8501476017100584,9,1,0,151902.78,0,1,0,0,1,0,0,1,1,0,0
559,3.4339872044851463,3,0,1,160941.78,1,0,0,1,0,0,1,0,1,0,0
537,3.4011973816621555,1,1,1,96555.42,0,0,1,0,1,0,1,0,1,0,0
613,3.5263605246161616,8,1,0,139410.08,0,0,1,0,1,0,1,0,1,0,0
662,3.4339872044851463,3,0,1,27731.05,1,0,0,0,1,0,0,1,0,1,0
745,3.6888794541139363,6,1,1,49815.62,1,0,0,1,0,0,1,0,1,0,0
754,4.110873864173311,5,1,1,41815.22,1,0,0,0,1,0,1,0,1,0,1
740,3.6888794541139363,2,1,1,30812.84,0,1,0,1,0,0,0,1,1,0,0
545,3.258096538021482,7,0,1,156598.23,1,0,0,0,1,0,0,1,0,1,0
466,3.258096538021482,3,1,1,137476.09,1,0,0,0,1,0,1,0,1,0,0
669,3.2188758248682006,7,1,0,124382.9,0,0,1,0,1,0,0,1,1,0,0
